id,user_id,track_id,listened_at,device,platform,completed,quality
2598,45,38,2024-02-08 13:41:44,mobile,windows,true,normal
3008,52,26,2024-02-08 15:12:46,tablet,ios,false,high
639,58,22,2024-02-08 18:53:41,mobile,android,false,normal
2495,13,33,2024-02-08 23:58:24,mobile,android,true,normal
2867,59,13,2024-02-09 01:55:01,mobile,windows,true,normal
1546,73,34,2024-02-09 07:15:26,mobile,android,true,lossless
1410,74,26,2024-02-09 12:04:55,tablet,ios,true,normal
216,16,17,2024-02-09 14:18:21,desktop,ios,true,high
488,43,24,2024-02-10 00:21:08,desktop,android,true,normal
2780,49,21,2024-02-10 04:35:48,desktop,android,false,normal
3489,54,12,2024-02-10 04:44:36,mobile,web,true,high
981,62,9,2024-02-10 04:51:01,mobile,android,true,normal
3807,63,19,2024-02-10 07:49:00,desktop,web,true,normal
301,19,2,2024-02-10 08:21:48,desktop,android,true,normal
977,13,11,2024-02-10 15:40:10,mobile,android,true,high
1973,2,20,2024-02-10 16:20:00,mobile,ios,true,high
2746,28,5,2024-02-10 20:11:42,desktop,android,true,high
481,42,18,2024-02-10 22:15:44,desktop,macos,true,normal
3850,44,11,2024-02-10 22:23:00,mobile,windows,false,normal
3577,25,10,2024-02-11 13:19:36,desktop,web,true,high
299,46,20,2024-02-11 13:43:27,mobile,windows,true,high
2356,63,19,2024-02-11 19:08:40,mobile,ios,true,normal
984,60,13,2024-02-11 21:59:01,desktop,ios,true,normal
2571,24,11,2024-02-11 23:15:58,desktop,ios,true,normal
2527,47,17,2024-02-12 01:52:34,mobile,web,true,high
3654,78,12,2024-02-12 01:58:35,mobile,web,true,lossless
2695,64,28,2024-02-12 11:13:36,mobile,ios,true,normal
129,59,24,2024-02-12 12:05:08,desktop,web,false,normal
3167,40,40,2024-02-12 21:31:21,mobile,android,true,normal
3851,42,39,2024-02-12 23:03:17,mobile,ios,false,high
1543,78,22,2024-02-13 01:55:47,tablet,android,true,normal
3502,66,7,2024-02-13 05:49:03,mobile,android,true,normal
1757,35,15,2024-02-13 13:57:36,mobile,windows,true,normal
4184,25,24,2024-02-13 18:21:43,mobile,android,true,high
657,49,15,2024-02-13 18:36:55,mobile,android,true,high
996,56,19,2024-02-14 03:25:05,desktop,web,true,normal
3419,10,24,2024-02-14 05:42:48,mobile,web,true,normal
454,57,30,2024-02-14 10:17:38,mobile,ios,true,high
4431,32,18,2024-02-14 13:51:58,desktop,android,false,normal
2644,16,2,2024-02-14 20:21:15,mobile,macos,true,normal
4146,11,2,2024-02-14 21:14:07,mobile,web,true,high
3971,41,29,2024-02-15 12:34:58,desktop,ios,false,high
464,45,27,2024-02-15 13:43:38,mobile,android,true,normal
3683,24,30,2024-02-15 15:48:26,mobile,android,true,lossless
2564,58,4,2024-02-15 21:04:43,desktop,android,false,normal
229,6,37,2024-02-16 09:05:14,desktop,web,true,high
3680,60,39,2024-02-16 15:19:35,desktop,web,true,high
1019,59,29,2024-02-17 00:41:22,mobile,windows,true,normal
2836,69,2,2024-02-17 06:09:33,mobile,ios,true,high
3461,73,35,2024-02-17 09:10:58,mobile,ios,true,normal
1343,64,24,2024-02-17 12:51:55,tablet,web,true,normal
2911,39,27,2024-02-17 20:19:20,mobile,android,true,normal
1989,80,19,2024-02-17 22:01:39,desktop,android,true,normal
2669,76,8,2024-02-17 23:49:51,mobile,ios,true,normal
2362,3,40,2024-02-18 02:02:34,smart_speaker,ios,false,high
685,8,40,2024-02-18 04:19:30,mobile,web,false,normal
1968,60,39,2024-02-18 11:28:18,mobile,android,true,high
1217,2,4,2024-02-18 14:12:33,desktop,ios,true,lossless
2217,30,11,2024-02-18 16:25:19,desktop,web,false,high
1458,5,37,2024-02-18 17:50:39,mobile,android,true,high
1453,59,12,2024-02-19 15:24:34,mobile,web,true,normal
2524,65,10,2024-02-19 15:43:56,desktop,ios,false,high
726,79,40,2024-02-19 19:21:33,desktop,android,true,normal
4463,76,31,2024-02-20 02:33:24,desktop,web,true,high
2660,4,24,2024-02-20 03:19:18,mobile,android,true,lossless
2466,62,4,2024-02-20 05:29:41,mobile,android,true,normal
1276,19,25,2024-02-20 14:16:21,mobile,web,false,high
644,41,19,2024-02-20 18:05:36,desktop,android,false,high
3855,48,13,2024-02-20 20:27:19,smart_speaker,macos,true,high
3431,55,13,2024-02-20 23:41:49,mobile,ios,true,lossless
4281,17,16,2024-02-21 07:44:10,mobile,ios,true,high
3228,45,6,2024-02-21 13:11:16,mobile,ios,true,high
2347,44,24,2024-02-22 01:47:08,mobile,windows,true,high
1138,64,31,2024-02-22 02:16:15,desktop,android,true,high
1011,50,31,2024-02-22 07:38:15,desktop,android,true,high
4156,61,39,2024-02-22 19:20:12,desktop,android,true,normal
3905,29,31,2024-02-22 19:37:15,desktop,android,false,normal
3329,9,14,2024-02-23 07:19:39,desktop,ios,true,high
2081,45,15,2024-02-23 07:34:55,mobile,macos,true,normal
1855,29,30,2024-02-23 08:01:18,desktop,ios,true,normal
661,14,19,2024-02-23 10:19:19,mobile,android,true,normal
2349,18,35,2024-02-23 12:27:34,desktop,web,true,lossless
1267,27,5,2024-02-23 17:56:53,tv,web,true,normal
1293,24,35,2024-02-23 21:00:18,mobile,android,false,normal
2445,71,5,2024-02-23 23:47:08,desktop,ios,true,high
2103,13,10,2024-02-24 01:44:15,mobile,android,true,normal
2917,66,30,2024-02-24 02:15:08,tablet,web,true,high
635,30,7,2024-02-24 14:25:55,tablet,android,false,normal
817,35,22,2024-02-25 04:29:17,mobile,ios,true,normal
3774,22,11,2024-02-25 06:13:47,mobile,android,false,high
4479,31,3,2024-02-25 14:06:15,tablet,web,false,normal
76,46,30,2024-02-26 02:29:47,mobile,ios,true,normal
848,27,10,2024-02-26 03:44:19,mobile,android,false,high
315,73,31,2024-02-26 09:09:22,mobile,ios,false,high
713,37,13,2024-02-26 16:06:20,mobile,web,true,normal
4352,69,4,2024-02-26 21:24:49,mobile,ios,false,normal
764,41,3,2024-02-27 00:09:26,mobile,android,true,normal
2365,62,1,2024-02-27 07:02:24,mobile,ios,true,high
2200,55,17,2024-02-27 16:42:58,desktop,android,true,lossless
3194,32,26,2024-02-27 18:02:50,tablet,windows,true,normal
1455,7,29,2024-02-28 16:50:58,mobile,ios,true,lossless
1889,40,14,2024-02-28 17:49:17,mobile,ios,false,normal
3827,64,24,2024-02-28 17:49:25,desktop,web,false,high
206,7,22,2024-02-29 16:15:12,mobile,android,false,high
4093,35,4,2024-02-29 22:27:03,mobile,windows,true,high
3389,30,20,2024-03-01 01:13:52,desktop,android,false,high
3370,29,34,2024-03-01 15:48:37,desktop,ios,true,normal
4484,42,25,2024-03-01 18:26:06,desktop,macos,true,high
52,63,16,2024-03-02 19:44:05,mobile,web,true,normal
1438,54,20,2024-03-02 22:34:19,mobile,ios,true,high
172,57,20,2024-03-02 22:34:35,desktop,android,true,normal
4468,3,16,2024-03-03 14:16:02,tablet,android,true,normal
2568,44,27,2024-03-03 14:48:22,smart_speaker,android,true,normal
676,42,30,2024-03-03 22:50:23,tablet,android,false,normal
2319,13,28,2024-03-04 01:20:59,mobile,ios,true,high
4043,9,26,2024-03-04 02:39:16,mobile,android,true,high
606,73,24,2024-03-04 07:38:29,tv,android,true,high
2734,32,17,2024-03-04 16:07:11,desktop,ios,true,normal
1278,65,19,2024-03-04 17:25:32,smart_speaker,android,true,lossless
3014,11,6,2024-03-05 00:51:50,mobile,ios,true,lossless
2631,23,33,2024-03-05 04:09:47,mobile,windows,false,high
1821,10,15,2024-03-05 08:08:55,mobile,android,true,high
3845,80,5,2024-03-05 08:27:57,desktop,web,true,normal
1473,76,27,2024-03-05 09:14:22,mobile,ios,true,normal
575,29,28,2024-03-06 01:22:18,tablet,ios,true,high
2588,58,29,2024-03-06 02:07:54,desktop,android,true,normal
2881,38,25,2024-03-06 10:53:53,desktop,android,true,high
2064,71,38,2024-03-06 16:43:33,mobile,android,true,lossless
3931,20,37,2024-03-07 01:51:52,mobile,web,true,normal
2210,30,37,2024-03-07 14:17:11,mobile,web,false,high
2807,53,38,2024-03-07 14:51:00,desktop,android,true,high
1189,43,9,2024-03-08 07:18:19,mobile,web,true,high
60,44,25,2024-03-08 12:09:30,desktop,web,true,normal
1738,29,10,2024-03-08 14:21:20,desktop,web,true,normal
3247,35,24,2024-03-08 21:49:33,mobile,web,false,normal
3075,21,37,2024-03-09 02:20:32,desktop,android,true,high
1659,37,12,2024-03-09 14:30:33,mobile,ios,true,normal
2091,78,24,2024-03-10 02:12:11,mobile,android,true,high
2369,66,22,2024-03-10 14:45:22,mobile,ios,true,lossless
72,34,22,2024-03-10 16:25:26,tablet,web,true,normal
3074,24,17,2024-03-10 16:35:28,mobile,ios,true,high
1537,80,32,2024-03-10 21:05:52,mobile,windows,false,high
3743,77,15,2024-03-11 11:06:18,mobile,windows,true,high
3045,56,24,2024-03-11 12:00:06,mobile,android,true,normal
719,4,36,2024-03-11 12:23:01,mobile,ios,true,normal
629,24,33,2024-03-11 15:05:49,mobile,web,true,high
2562,71,10,2024-03-11 17:29:34,mobile,web,true,normal
467,39,20,2024-03-11 18:04:50,tablet,windows,true,lossless
3514,3,33,2024-03-11 18:18:47,mobile,web,true,normal
762,9,10,2024-03-11 22:18:27,tablet,ios,true,high
2752,19,37,2024-03-12 02:46:20,mobile,android,true,high
1547,17,1,2024-03-12 07:15:33,desktop,macos,true,normal
4258,1,32,2024-03-12 09:36:48,mobile,ios,true,normal
4460,35,21,2024-03-12 11:20:50,tv,web,true,normal
2052,36,26,2024-03-12 12:13:51,mobile,web,false,normal
449,70,17,2024-03-13 13:56:27,mobile,ios,true,high
3611,20,11,2024-03-13 14:54:17,smart_speaker,macos,true,high
756,2,13,2024-03-13 17:48:16,mobile,ios,true,high
1273,68,23,2024-03-14 07:35:59,desktop,android,false,normal
3242,12,35,2024-03-14 13:13:16,tablet,ios,true,high
793,46,8,2024-03-14 15:31:23,tablet,ios,true,normal
402,9,30,2024-03-14 19:09:46,desktop,ios,true,normal
480,48,36,2024-03-15 08:57:28,mobile,ios,true,lossless
78,68,39,2024-03-15 20:57:22,tv,web,true,normal
1609,6,11,2024-03-16 00:20:59,mobile,ios,true,normal
680,20,40,2024-03-16 01:49:02,mobile,android,true,high
4339,52,11,2024-03-16 06:00:25,desktop,web,true,normal
2191,37,10,2024-03-16 13:38:21,mobile,android,true,high
3619,24,7,2024-03-16 22:39:23,desktop,android,true,normal
847,12,38,2024-03-17 00:16:43,mobile,web,true,high
44,22,6,2024-03-17 02:19:26,mobile,android,true,high
4478,17,40,2024-03-17 05:26:05,desktop,ios,true,normal
1001,12,14,2024-03-17 14:37:44,mobile,ios,true,normal
2068,80,18,2024-03-17 17:18:01,mobile,ios,true,high
3793,37,12,2024-03-17 20:40:54,mobile,android,true,high
1615,36,31,2024-03-18 02:03:26,smart_speaker,android,true,normal
641,69,12,2024-03-18 08:58:57,mobile,web,true,high
658,79,18,2024-03-18 11:31:20,desktop,android,true,normal
1976,78,30,2024-03-18 14:43:33,mobile,ios,false,normal
3537,69,5,2024-03-18 18:29:35,mobile,ios,true,high
1399,56,25,2024-03-19 00:36:41,tablet,web,true,normal
4471,46,17,2024-03-19 02:41:43,desktop,android,true,normal
261,37,21,2024-03-19 15:03:18,desktop,windows,true,high
2427,1,15,2024-03-19 16:33:48,mobile,ios,true,normal
4412,22,19,2024-03-20 02:49:10,mobile,web,true,lossless
3733,68,31,2024-03-21 07:19:37,tablet,ios,true,normal
642,11,25,2024-03-21 08:22:23,mobile,macos,false,high
541,35,11,2024-03-21 11:48:07,desktop,ios,true,high
1377,6,24,2024-03-21 12:09:25,mobile,windows,false,normal
3025,1,12,2024-03-21 18:31:43,mobile,web,true,normal
2268,68,37,2024-03-21 20:01:39,mobile,ios,true,high
194,18,3,2024-03-21 21:38:20,smart_speaker,android,false,high
1569,78,17,2024-03-21 21:51:18,mobile,ios,true,high
960,53,18,2024-03-22 03:47:53,desktop,ios,true,normal
4067,4,4,2024-03-22 05:08:08,mobile,ios,true,normal
279,61,3,2024-03-22 05:31:02,mobile,web,true,lossless
752,12,31,2024-03-22 09:07:07,mobile,web,true,high
623,34,16,2024-03-22 12:55:55,mobile,web,false,normal
952,69,14,2024-03-22 15:23:30,mobile,ios,true,high
1545,71,25,2024-03-22 17:44:14,tablet,windows,true,high
4198,68,26,2024-03-22 18:03:17,mobile,android,true,high
1582,22,8,2024-03-23 09:34:15,mobile,android,false,normal
2370,41,40,2024-03-23 16:38:04,mobile,ios,false,lossless
1944,24,31,2024-03-23 17:47:07,desktop,android,false,normal
2086,74,12,2024-03-24 00:28:39,mobile,windows,false,normal
1212,68,27,2024-03-24 04:06:14,desktop,ios,true,high
4480,37,6,2024-03-24 07:03:51,mobile,web,true,high
742,40,29,2024-03-24 20:31:07,desktop,ios,true,normal
815,56,1,2024-03-24 20:57:15,smart_speaker,android,true,lossless
3067,48,8,2024-03-25 02:50:28,mobile,android,true,normal
2610,25,37,2024-03-25 03:48:26,mobile,web,false,high
2542,31,36,2024-03-25 18:14:03,smart_speaker,android,true,normal
165,52,27,2024-03-25 23:54:33,mobile,ios,true,high
4413,56,15,2024-03-26 01:38:08,desktop,web,true,normal
3440,32,10,2024-03-26 04:25:01,mobile,windows,true,normal
1986,3,33,2024-03-26 04:32:22,mobile,web,true,high
1316,36,9,2024-03-26 05:10:18,mobile,android,true,high
230,64,35,2024-03-26 05:44:31,desktop,ios,true,high
1518,3,15,2024-03-26 14:07:26,smart_speaker,ios,true,normal
2730,41,40,2024-03-26 17:16:15,smart_speaker,android,true,high
1287,70,8,2024-03-26 20:23:50,mobile,ios,true,high
4236,70,19,2024-03-26 23:34:15,desktop,ios,true,normal
2144,76,36,2024-03-27 01:11:23,mobile,web,true,normal
256,45,10,2024-03-27 10:51:35,mobile,macos,true,lossless
1490,77,7,2024-03-27 15:29:34,desktop,web,false,normal
537,26,14,2024-03-27 15:35:19,desktop,windows,true,high
4164,36,29,2024-03-27 16:05:42,smart_speaker,android,true,high
2078,36,16,2024-03-27 19:17:29,tablet,android,false,lossless
1158,27,15,2024-03-28 11:12:02,desktop,ios,true,high
3522,80,22,2024-03-28 11:36:56,mobile,windows,false,normal
734,7,13,2024-03-28 13:57:12,mobile,windows,true,normal
335,27,29,2024-03-28 19:36:52,tablet,ios,false,high
1872,16,20,2024-03-28 23:19:59,mobile,web,true,normal
403,48,13,2024-03-29 05:27:10,desktop,ios,true,normal
2249,6,25,2024-03-29 06:34:47,smart_speaker,android,true,lossless
4218,47,36,2024-03-29 08:00:31,desktop,ios,true,high
4333,28,29,2024-03-29 10:08:13,mobile,web,true,normal
1707,48,20,2024-03-29 13:57:05,desktop,android,true,normal
326,50,1,2024-03-29 14:51:28,mobile,web,true,high
2336,33,33,2024-03-29 15:36:47,desktop,ios,true,high
2904,12,24,2024-03-29 16:46:30,mobile,ios,true,high
3466,6,16,2024-03-29 19:43:53,mobile,macos,true,normal
1042,47,11,2024-03-30 01:08:03,desktop,web,true,high
2732,43,17,2024-03-30 02:30:35,desktop,ios,true,normal
877,69,35,2024-03-30 06:24:17,mobile,android,true,high
2153,34,11,2024-03-30 08:21:13,desktop,android,false,normal
3134,33,39,2024-03-30 08:23:09,mobile,macos,true,high
3685,45,23,2024-03-30 17:15:49,mobile,ios,true,normal
2377,58,29,2024-03-30 21:27:39,desktop,ios,true,normal
2470,51,12,2024-03-31 04:14:04,desktop,windows,false,high
2946,29,20,2024-03-31 14:53:35,tablet,windows,true,normal
880,67,2,2024-03-31 16:08:56,mobile,web,false,normal
2565,71,23,2024-04-01 10:00:31,mobile,web,true,normal
3773,62,15,2024-04-01 13:12:24,tv,web,true,normal
1777,3,26,2024-04-01 16:10:19,mobile,web,true,normal
2251,70,12,2024-04-01 16:53:31,mobile,windows,true,high
3789,36,10,2024-04-02 01:12:23,mobile,android,true,high
1559,48,31,2024-04-02 01:27:52,desktop,ios,true,lossless
535,51,22,2024-04-02 05:35:04,mobile,ios,true,high
735,22,28,2024-04-02 14:45:46,desktop,ios,true,normal
2633,28,40,2024-04-02 19:27:13,mobile,android,false,normal
4359,68,19,2024-04-02 21:42:23,mobile,ios,true,high
675,57,36,2024-04-03 01:45:23,mobile,android,true,high
1324,18,27,2024-04-03 08:29:42,mobile,ios,true,high
4224,3,36,2024-04-03 09:39:47,mobile,android,false,normal
1660,26,12,2024-04-03 09:52:29,mobile,android,true,normal
2213,26,9,2024-04-03 12:23:45,mobile,web,true,normal
271,40,8,2024-04-03 13:47:56,mobile,ios,false,normal
2246,19,26,2024-04-03 18:01:51,desktop,android,true,high
3245,52,3,2024-04-03 22:24:42,tv,web,true,normal
322,49,6,2024-04-04 02:32:42,desktop,web,true,normal
2541,71,6,2024-04-04 05:59:01,mobile,android,true,normal
1015,67,28,2024-04-04 06:21:13,desktop,android,false,high
2652,16,6,2024-04-04 07:41:55,smart_speaker,ios,true,high
3515,79,26,2024-04-04 16:46:05,mobile,android,false,high
868,17,23,2024-04-04 17:51:59,mobile,macos,true,high
121,46,37,2024-04-04 20:55:19,tv,ios,false,high
509,30,30,2024-04-05 02:30:24,mobile,ios,true,high
2803,17,14,2024-04-05 08:55:25,desktop,ios,true,lossless
1843,65,36,2024-04-05 09:16:26,desktop,android,true,high
1817,7,26,2024-04-05 20:11:17,mobile,android,true,normal
3049,24,29,2024-04-05 20:34:35,tablet,web,true,normal
3452,22,25,2024-04-05 21:43:42,mobile,android,false,normal
2792,23,40,2024-04-06 02:14:53,desktop,macos,true,normal
1947,51,38,2024-04-06 04:30:16,desktop,android,true,normal
2583,9,30,2024-04-06 06:23:04,mobile,windows,true,normal
2561,18,32,2024-04-06 07:25:34,mobile,ios,true,high
4066,69,2,2024-04-06 08:35:09,mobile,android,false,lossless
1389,55,22,2024-04-06 11:25:12,mobile,ios,true,normal
4062,22,17,2024-04-06 17:27:35,mobile,ios,true,normal
3210,42,25,2024-04-06 19:32:11,mobile,web,false,normal
1164,59,23,2024-04-07 07:41:32,mobile,web,false,normal
3296,5,31,2024-04-07 10:01:13,desktop,ios,true,normal
2174,39,36,2024-04-07 11:19:16,mobile,android,false,normal
2247,40,27,2024-04-07 12:50:14,mobile,ios,true,high
3441,76,10,2024-04-07 21:10:12,mobile,android,true,normal
2829,2,29,2024-04-07 23:04:56,tablet,android,true,normal
2587,30,25,2024-04-08 01:05:12,mobile,ios,true,normal
3736,54,7,2024-04-08 11:20:22,mobile,web,true,normal
497,9,3,2024-04-08 11:47:08,smart_speaker,android,true,high
1517,17,34,2024-04-08 12:42:28,mobile,android,true,high
2281,25,22,2024-04-08 20:39:33,mobile,windows,false,high
747,74,39,2024-04-08 20:42:26,mobile,ios,true,lossless
1009,20,8,2024-04-09 00:37:34,mobile,android,true,normal
2933,11,32,2024-04-09 00:39:01,desktop,ios,true,high
668,33,31,2024-04-09 10:33:33,mobile,windows,false,normal
3513,72,5,2024-04-09 11:35:50,desktop,android,true,normal
457,31,31,2024-04-09 12:00:51,mobile,windows,true,high
4012,47,38,2024-04-09 13:38:49,tablet,android,true,normal
2825,32,35,2024-04-09 14:07:10,mobile,android,true,normal
3333,49,32,2024-04-09 23:18:40,tv,macos,true,normal
317,51,5,2024-04-10 03:51:04,mobile,ios,false,normal
4408,24,6,2024-04-10 07:18:02,tablet,android,true,normal
24,2,36,2024-04-10 07:38:55,smart_speaker,ios,false,normal
3131,12,28,2024-04-10 18:31:04,mobile,ios,true,normal
3118,52,11,2024-04-11 02:10:39,mobile,android,true,high
2604,10,35,2024-04-11 02:46:48,desktop,windows,false,lossless
1818,42,9,2024-04-11 06:33:27,mobile,ios,true,normal
903,20,17,2024-04-11 13:07:35,smart_speaker,web,true,high
1914,70,29,2024-04-11 18:45:04,smart_speaker,macos,false,normal
698,74,7,2024-04-11 21:28:20,mobile,web,true,high
1014,11,31,2024-04-11 21:28:20,mobile,ios,false,high
1540,76,25,2024-04-11 22:12:09,tablet,ios,true,high
468,30,9,2024-04-12 00:43:22,tv,android,false,normal
1091,73,5,2024-04-12 06:36:36,mobile,web,false,high
292,31,15,2024-04-12 10:15:58,tablet,ios,true,normal
2958,11,28,2024-04-12 11:43:29,mobile,android,true,high
42,49,12,2024-04-12 18:13:28,mobile,web,true,normal
3203,56,1,2024-04-13 00:06:55,mobile,ios,true,high
503,27,1,2024-04-13 00:26:06,mobile,ios,true,high
2683,55,2,2024-04-13 00:42:48,mobile,android,true,high
2496,4,39,2024-04-13 01:02:34,tablet,ios,false,normal
2750,14,2,2024-04-13 05:42:20,mobile,android,true,high
3501,43,16,2024-04-13 06:37:04,mobile,ios,true,high
1182,28,27,2024-04-13 16:00:41,desktop,android,false,high
1342,55,10,2024-04-13 17:06:43,desktop,ios,false,normal
288,42,16,2024-04-14 00:35:36,tablet,macos,true,normal
269,35,22,2024-04-14 07:21:24,desktop,android,true,normal
131,9,30,2024-04-14 16:27:58,desktop,ios,true,normal
1487,18,40,2024-04-14 23:54:56,desktop,android,true,high
4418,15,14,2024-04-15 07:54:58,desktop,web,true,high
3160,42,2,2024-04-15 10:51:06,desktop,ios,true,normal
1934,74,2,2024-04-15 11:51:51,mobile,windows,true,normal
1535,29,29,2024-04-15 12:10:44,smart_speaker,web,true,high
1500,50,1,2024-04-15 13:46:10,mobile,web,true,normal
1022,78,32,2024-04-15 15:12:05,desktop,macos,true,high
336,64,9,2024-04-15 16:25:09,mobile,web,true,high
1782,27,13,2024-04-15 20:01:50,mobile,macos,true,lossless
4172,30,34,2024-04-16 00:04:41,desktop,web,false,lossless
2375,13,19,2024-04-16 08:26:34,mobile,android,true,normal
1320,68,17,2024-04-16 13:57:03,tablet,ios,true,normal
1998,36,1,2024-04-16 15:18:26,mobile,web,false,normal
4148,77,10,2024-04-17 03:30:29,desktop,android,true,high
3365,66,28,2024-04-17 04:02:37,desktop,android,true,high
902,39,38,2024-04-17 08:44:57,mobile,web,true,high
2280,15,16,2024-04-17 12:10:20,tablet,ios,true,normal
1752,9,28,2024-04-18 11:50:20,mobile,windows,true,high
707,77,2,2024-04-18 18:28:13,mobile,ios,false,high
2380,19,1,2024-04-18 20:21:24,desktop,ios,true,high
3207,79,5,2024-04-18 23:43:13,desktop,web,false,high
2921,5,13,2024-04-19 03:43:02,smart_speaker,android,true,lossless
3753,54,39,2024-04-19 04:30:57,desktop,ios,false,high
4094,44,26,2024-04-19 21:40:15,mobile,android,true,high
4084,80,13,2024-04-20 06:11:36,smart_speaker,web,true,normal
1840,30,21,2024-04-20 08:21:41,mobile,web,true,normal
3769,76,28,2024-04-20 09:03:28,mobile,web,true,normal
3508,48,38,2024-04-20 16:46:59,desktop,ios,true,normal
4104,59,5,2024-04-20 17:11:20,mobile,ios,false,normal
3841,10,20,2024-04-21 05:53:30,mobile,android,true,high
3006,55,15,2024-04-21 17:27:44,mobile,web,true,high
3558,16,2,2024-04-21 21:20:28,mobile,ios,true,normal
1336,57,11,2024-04-22 18:08:35,mobile,ios,true,high
917,19,15,2024-04-22 19:45:31,mobile,ios,true,high
4497,9,27,2024-04-22 20:09:05,mobile,web,true,lossless
1674,23,20,2024-04-22 23:25:42,mobile,ios,true,normal
3001,35,14,2024-04-23 02:08:30,mobile,web,false,high
2615,29,15,2024-04-23 06:27:24,mobile,ios,true,high
2252,61,25,2024-04-23 06:59:10,mobile,ios,true,high
1209,49,38,2024-04-23 16:17:03,desktop,web,false,high
787,57,12,2024-04-23 18:24:14,smart_speaker,ios,true,high
892,71,8,2024-04-23 20:08:13,mobile,android,true,normal
897,45,23,2024-04-23 20:15:14,tv,windows,true,high
452,61,8,2024-04-24 06:14:52,desktop,android,false,normal
1780,19,14,2024-04-24 11:01:48,mobile,ios,true,high
2717,27,37,2024-04-24 21:40:57,mobile,android,true,normal
2671,39,21,2024-04-25 04:21:06,mobile,web,true,normal
722,26,9,2024-04-25 06:17:42,desktop,windows,false,normal
2722,51,20,2024-04-25 13:19:13,mobile,web,true,normal
2682,17,5,2024-04-25 13:23:34,mobile,android,false,normal
2799,8,25,2024-04-25 17:41:04,tv,web,false,high
3217,38,1,2024-04-26 05:28:25,mobile,windows,true,normal
4039,74,26,2024-04-26 08:48:27,mobile,android,true,high
4152,76,1,2024-04-26 09:06:50,mobile,ios,true,normal
4168,41,37,2024-04-26 17:29:13,desktop,web,true,lossless
3853,53,27,2024-04-26 23:08:04,smart_speaker,windows,true,normal
2239,7,24,2024-04-27 00:20:56,tablet,web,true,normal
1161,61,11,2024-04-27 07:20:04,desktop,android,true,normal
767,62,34,2024-04-27 09:00:40,desktop,ios,false,high
2876,76,5,2024-04-27 10:14:20,mobile,web,true,high
779,13,30,2024-04-27 10:14:26,desktop,web,true,normal
3223,24,19,2024-04-27 14:36:38,mobile,android,true,normal
2499,21,1,2024-04-27 23:18:16,mobile,windows,true,normal
64,15,11,2024-04-28 10:22:17,mobile,ios,true,high
3996,11,31,2024-04-29 03:30:07,mobile,ios,true,high
3547,20,39,2024-04-29 06:08:09,mobile,ios,false,normal
915,62,23,2024-04-29 06:18:02,desktop,ios,true,lossless
2085,30,27,2024-04-29 07:13:42,mobile,ios,false,high
4291,69,39,2024-04-29 07:47:27,smart_speaker,ios,true,normal
157,21,24,2024-04-29 08:40:59,desktop,web,true,normal
2956,68,18,2024-04-29 20:46:10,mobile,ios,true,normal
2577,12,33,2024-04-30 07:50:09,desktop,ios,true,high
3348,44,37,2024-04-30 13:27:42,mobile,android,false,lossless
803,10,35,2024-04-30 16:50:02,desktop,windows,true,normal
1964,42,15,2024-04-30 18:13:31,desktop,windows,true,normal
4265,39,18,2024-04-30 21:48:02,mobile,windows,true,high
510,38,24,2024-05-01 00:33:57,mobile,ios,false,high
2939,60,31,2024-05-01 11:03:23,mobile,ios,true,normal
2056,66,15,2024-05-01 13:24:38,smart_speaker,ios,true,normal
955,56,35,2024-05-02 00:38:43,mobile,android,true,normal
1449,68,33,2024-05-02 00:52:16,desktop,ios,true,normal
492,43,12,2024-05-02 02:55:24,desktop,ios,true,high
3303,80,21,2024-05-02 09:12:37,mobile,ios,true,high
16,70,4,2024-05-02 10:02:05,mobile,android,true,high
1378,47,33,2024-05-02 11:32:54,mobile,web,true,normal
624,23,31,2024-05-02 20:01:31,mobile,windows,true,lossless
964,8,6,2024-05-02 21:13:05,desktop,windows,false,normal
2576,56,38,2024-05-02 21:25:00,desktop,ios,true,lossless
4271,47,33,2024-05-03 09:11:05,mobile,web,false,normal
4155,50,18,2024-05-04 02:57:32,mobile,windows,true,normal
3676,19,38,2024-05-04 04:04:11,mobile,web,true,high
2544,18,13,2024-05-04 08:54:00,mobile,windows,true,high
2574,14,6,2024-05-04 13:25:52,mobile,ios,false,high
2257,33,38,2024-05-04 16:48:10,tablet,ios,true,high
1462,31,11,2024-05-04 18:14:43,desktop,ios,true,normal
1758,43,23,2024-05-05 02:58:30,mobile,android,true,normal
1921,47,40,2024-05-05 08:41:37,desktop,web,true,high
637,67,35,2024-05-05 17:09:53,desktop,ios,true,high
622,29,15,2024-05-05 17:17:36,mobile,android,true,high
523,64,29,2024-05-06 05:37:40,mobile,android,true,normal
910,70,21,2024-05-06 11:10:45,tablet,web,true,high
2943,4,17,2024-05-06 11:17:17,tablet,web,true,normal
562,52,28,2024-05-06 18:24:19,mobile,web,true,high
386,2,24,2024-05-06 20:57:20,mobile,windows,true,normal
1651,3,22,2024-05-06 21:14:24,tablet,ios,false,high
2786,27,11,2024-05-06 23:11:00,mobile,ios,true,normal
3568,73,18,2024-05-07 03:47:48,mobile,windows,true,high
323,20,25,2024-05-07 04:37:12,mobile,ios,false,normal
1955,4,9,2024-05-07 06:18:28,mobile,windows,true,normal
4415,62,37,2024-05-07 16:02:18,desktop,ios,true,lossless
3972,24,24,2024-05-07 17:34:13,mobile,windows,true,normal
